pid,year,month,MC1000_lat,MC1000_lon,MC1000_mpw,MC1000,det_lat,det_lon,det_mpw,deterministic,stoch20days_lat,stoch20days_lon,stoch20days_mpw,stoch20days
9675,2010,6,28.45839,-80.55727,0.7516,Canaveral Air Force Station,28.46564,-80.57626,0.7511,none,27.39728,-80.26071,0.7615,Hutchinson Island (St. Lucie County)
9676,2010,6,26.83258,-80.08687,0.7597,none,26.82571,-80.08056,0.761,none,26.83341,-80.08937,0.7595,none
9677,2010,6,28.59844,-80.60758,0.7528,Merritt Island National Wildlife Refuge,28.61613,-80.6343,0.7511,none,28.61958,-80.6354,0.7507,none
9678,2010,6,27.39455,-80.26143,0.7613,Hutchinson Island (St. Lucie County),28.28674,-80.63341,0.7511,none,27.39328,-80.25242,0.7608,Hutchinson Island (St. Lucie County)
9680,2010,6,28.78659,-80.7407,1.8566,Canaveral National Seashore (Volusia County),,,,none,28.74381,-80.70726,1.8583,Canaveral National Seashore
9681,2010,6,25.80256,-80.11674,1.8908,Miami Beaches,,,,none,25.80256,-80.11674,1.8908,Miami Beaches
9682,2010,6,25.88095,-80.12327,1.8898,Miami Beaches,27.5431,-80.2863,1.8784,none,27.54322,-80.28535,1.8787,none
9683,2010,6,28.41713,-80.59718,1.854,Jetty Park,28.41824,-80.58089,1.8559,Canaveral Air Force Station,27.44022,-80.26,1.8792,none
9684,2010,6,25.82479,-80.13103,1.8888,Miami Beaches,,,,none,25.72371,-80.13394,1.8898,Key Biscayne
9685,2010,6,28.4415,-80.59117,1.8531,none,27.39516,-80.26225,1.8784,Hutchinson Island (St. Lucie County),27.40008,-80.25495,1.8793,Hutchinson Island (St. Lucie County)
9686,2010,6,26.07987,-80.12421,1.8898,John U. Lloyd State Park,,,,none,25.87012,-80.11573,1.8908,Miami Beaches
9687,2010,6,25.69025,-80.16434,1.8898,Key Biscayne,27.32753,-80.20535,1.8743,none,27.30176,-80.19588,1.8768,none
9688,2010,6,25.80833,-80.11867,1.8908,Miami Beaches,,,,none,25.80833,-80.11867,1.8908,Miami Beaches
9689,2010,6,28.36414,-80.61462,1.8527,Cocoa Beach,28.35793,-80.62591,1.8529,none,27.44036,-80.23341,1.875,none
9690,2010,6,26.59455,-80.08638,1.8715,none,26.59012,-80.0814,1.8764,none,26.59404,-80.08315,1.8727,none
9691,2010,6,27.41205,-80.26962,1.8738,Hutchinson Island (St. Lucie County),,,,none,27.40504,-80.25934,1.8747,Hutchinson Island (St. Lucie County)
9692,2010,6,28.59111,-80.58816,1.8571,Merritt Island National Wildlife Refuge,,,,none,27.53778,-80.25795,1.8788,none
9693,2010,6,28.59382,-80.60404,1.856,Merritt Island National Wildlife Refuge,28.61151,-80.62517,1.8539,none,27.45627,-80.2599,1.8796,none
9694,2010,6,28.31033,-80.61553,1.8535,Cocoa Beach,27.43363,-80.22997,1.8723,none,27.41316,-80.25834,1.8802,Hutchinson Island (St. Lucie County)
9695,2010,6,27.40209,-80.26137,1.8784,Hutchinson Island (St. Lucie County),27.38754,-80.26246,1.8784,Hutchinson Island (St. Lucie County),27.40093,-80.25775,1.8782,Hutchinson Island (St. Lucie County)
9701,2010,6,,,,none,,,,none,26.5866,-79.9542,0.5734,none
9702,2010,6,,,,none,,,,none,26.59064,-79.95611,0.5734,none
9722,2010,6,,,,none,,,,none,26.53259,-79.98277,0.3766,none
9723,2010,6,,,,none,,,,none,26.66328,-79.96006,0.3766,none
9725,2010,6,,,,none,,,,none,26.69664,-79.94984,0.3766,none
9726,2010,6,,,,none,,,,none,26.55142,-79.98769,0.3766,none
9727,2010,6,,,,none,,,,none,26.53103,-79.98342,0.3766,none
9728,2010,6,,,,none,,,,none,26.64657,-79.96507,0.3766,none
9729,2010,6,,,,none,,,,none,26.69422,-79.94868,0.3766,none
9730,2010,6,,,,none,,,,none,26.63877,-79.96154,0.3766,none
9731,2010,6,,,,none,,,,none,26.61371,-79.96545,0.3766,none
9733,2010,6,,,,none,,,,none,26.60441,-79.97243,0.3766,none
9734,2010,6,,,,none,,,,none,26.44908,-79.99978,0.3766,none
9735,2010,6,,,,none,,,,none,26.40599,-80.00811,0.3766,none
9736,2010,6,,,,none,,,,none,26.53058,-79.98653,0.3766,none
9737,2010,6,,,,none,,,,none,26.44877,-79.99507,0.3766,none
9739,2010,6,,,,none,,,,none,26.63313,-79.97524,0.7639,none
9741,2010,6,,,,none,,,,none,26.66348,-79.97577,0.7639,none
9742,2010,6,,,,none,,,,none,26.56234,-80.0002,0.7639,none
9745,2010,6,,,,none,,,,none,26.59319,-79.97947,0.7639,none
9746,2010,6,,,,none,,,,none,26.61656,-79.98003,0.7639,none
9748,2010,6,,,,none,,,,none,26.58115,-79.98018,0.7639,none
9750,2010,6,,,,none,,,,none,26.58784,-79.9803,0.7639,none
9754,2010,6,,,,none,,,,none,26.67165,-79.97404,0.7639,none
9756,2010,6,,,,none,,,,none,26.66548,-79.97701,0.6733,none
9762,2010,6,,,,none,,,,none,26.58621,-80.00182,0.6733,none
9763,2010,6,,,,none,,,,none,26.65319,-79.98286,0.6733,none
9767,2010,6,,,,none,,,,none,26.7364,-79.96613,0.6733,none
9768,2010,6,,,,none,,,,none,26.72885,-79.96722,0.6733,none
9789,2010,6,,,,none,,,,none,26.33447,-81.90228,0.1664,none
9790,2010,6,,,,none,,,,none,26.35893,-81.95048,0.1666,none
9793,2010,6,,,,none,,,,none,26.64747,-79.99393,0.3981,none
9800,2010,6,,,,none,,,,none,26.65498,-80.00037,0.3981,none
9801,2010,6,,,,none,,,,none,26.70957,-79.98906,0.3981,none
9802,2010,6,,,,none,,,,none,26.62991,-80.0052,0.3981,none
9803,2010,6,,,,none,,,,none,26.74614,-79.97817,0.3981,none
9804,2010,6,,,,none,,,,none,26.81739,-79.96077,0.3981,none
9806,2010,6,,,,none,,,,none,26.83229,-79.95853,0.3981,none
9811,2010,6,,,,none,26.31931,-81.94585,0.3749,none,26.39947,-81.9291,0.3771,none
9818,2010,6,,,,none,26.32953,-81.97083,0.3755,none,26.40373,-81.95522,0.3771,none
9821,2010,6,,,,none,26.33631,-81.96369,0.3749,none,26.40274,-81.93645,0.3771,none
9822,2010,6,,,,none,,,,none,26.40622,-81.93931,0.3771,none
9823,2010,6,,,,none,,,,none,26.67488,-79.99622,1.4155,none
9825,2010,6,,,,none,,,,none,26.92425,-79.9611,1.4155,none
9826,2010,6,,,,none,,,,none,26.6991,-80.00472,1.4155,none
9827,2010,6,,,,none,,,,none,26.78932,-79.98416,1.4155,none
9830,2010,6,,,,none,,,,none,26.79444,-79.98764,1.4155,none
9831,2010,6,,,,none,,,,none,26.90769,-79.97425,1.4155,none
9833,2010,6,,,,none,,,,none,26.88212,-79.97276,1.4155,none
9838,2010,6,,,,none,,,,none,26.66368,-80.00726,1.4155,none
9840,2010,6,26.43699,-82.04835,0.0561,Sanibel Island (East),26.38737,-82.03881,0.0559,none,26.39367,-82.04008,0.0559,none
9841,2010,6,,,,none,,,,none,26.38488,-82.05227,0.5588,none
9842,2010,6,,,,none,26.40924,-81.98699,0.5596,none,26.4072,-81.99314,0.5592,none
9843,2010,6,26.4413,-82.05428,0.5612,Sanibel Island (East),26.39481,-82.04308,0.5593,none,26.39397,-82.05011,0.5598,none
9844,2010,6,,,,none,26.39373,-81.99319,0.5593,none,26.38912,-81.9995,0.5593,none
9845,2010,6,,,,none,26.40047,-82.01746,0.5578,none,26.43671,-82.00595,0.5609,Sanibel Island (East)
9846,2010,6,30.45792,-86.63074,0.4692,none,26.35625,-81.96812,0.5569,none,26.39902,-82.01303,0.5605,none
9847,2010,6,29.98432,-85.46856,0.454,none,26.39044,-81.98494,0.5593,none,26.43467,-81.95434,0.5609,Estero Island
9848,2010,6,,,,none,,,,none,26.38906,-82.01367,0.5597,none
9849,2010,6,,,,none,26.31271,-81.95705,0.5569,none,,,,none
9850,2010,6,28.85536,-80.8531,0.4135,none,26.38899,-82.03178,0.5593,none,26.39948,-82.03419,0.5602,none
9851,2010,6,,,,none,,,,none,26.39132,-82.0038,0.5596,none
9852,2010,6,,,,none,26.37544,-82.04501,0.5587,none,26.39326,-82.00498,0.5599,none
9853,2010,6,,,,none,26.36625,-82.03048,0.5587,none,26.3998,-82.0078,0.5603,none
9854,2010,6,,,,none,26.38714,-82.00971,0.5593,none,,,,none
9855,2010,6,,,,none,26.39448,-81.99511,0.5593,none,26.39243,-82.0042,0.5598,none
9856,2010,6,,,,none,26.35003,-82.01015,0.5587,none,26.35662,-81.99543,0.5596,none
9871,2010,6,,,,none,26.61755,-82.24628,0.9275,none,,,,none
9872,2010,6,,,,none,26.62106,-82.22952,0.9275,Cayo Costa State Park,26.60985,-82.20562,0.9267,North Captiva
9873,2010,6,,,,none,,,,none,26.60385,-82.24218,0.9276,North Captiva
9917,2010,6,,,,none,26.85472,-82.432,0.2113,none,,,,none
9918,2010,6,,,,none,26.968,-82.39397,0.2119,Manasota Key (Sarasota County),,,,none
9932,2010,6,,,,none,,,,none,27.04666,-82.44464,1.0223,Manasota Key (Sarasota County)
9933,2010,6,27.05154,-82.44111,1.0223,Manasota Key (Sarasota County),27.00403,-82.5077,1.02,none,26.94072,-82.45905,1.0252,none
9934,2010,6,27.08413,-82.44796,1.0223,Venice Beaches,27.11209,-82.46819,1.0228,Venice Beaches,27.08969,-82.46004,1.0229,Venice Beaches
9935,2010,6,,,,none,,,,none,27.00778,-82.43296,1.0225,none
9947,2010,6,,,,none,27.23269,-82.56416,0.5643,none,,,,none
9948,2010,6,,,,none,,,,none,27.26363,-82.5908,0.5645,none
9949,2010,6,25.04325,-80.51533,0.5122,none,,,,none,25.04325,-80.51164,0.5122,none
9950,2010,6,24.56576,-82.09815,0.1507,none,,,,none,27.27069,-82.60035,0.1734,none
9952,2010,6,,,,none,27.30564,-82.59062,0.1734,Lido Key,,,,none
9959,2010,6,27.45039,-82.69126,0.5275,Anna Maria Island,,,,none,27.43885,-82.68818,0.5272,Longboat Key (North)
9960,2010,6,25.3923,-80.33585,0.4546,none,25.52473,-80.30009,0.4609,none,25.50341,-80.29942,0.4616,none
9961,2010,6,27.38811,-82.63405,0.5273,Longboat Key (South),,,,none,27.40181,-82.65484,0.5277,Longboat Key (North)
9963,2010,6,,,,none,,,,none,27.45954,-82.72777,0.528,none
9964,2010,6,27.43397,-82.68902,0.5279,Longboat Key (North),,,,none,27.4,-82.66603,0.5272,Longboat Key (North)
9966,2010,6,,,,none,,,,none,27.41013,-82.69766,0.5275,none
9967,2010,6,27.43164,-82.66532,0.5273,Longboat Key (North),,,,none,27.45385,-82.69258,0.5277,Anna Maria Island
9968,2010,6,27.44296,-82.68486,0.5275,Anna Maria Island,,,,none,27.44348,-82.6832,0.5277,Anna Maria Island
9969,2010,6,,,,none,,,,none,27.44557,-82.70303,0.5275,Anna Maria Island
9973,2010,6,27.41412,-82.65906,0.5275,Longboat Key (North),,,,none,27.39782,-82.66114,0.5272,Longboat Key (North)
9982,2010,6,29.62089,-84.94123,0.4562,St. George Island,29.42114,-83.46303,0.4638,none,27.62341,-82.79406,0.4853,none
9985,2010,6,,,,none,29.27368,-83.23711,0.4638,none,27.64851,-82.78395,0.4852,none
9994,2010,6,25.64664,-80.27908,0.133,none,27.04551,-80.09632,0.1318,Jupiter Island,25.65163,-80.27969,0.1329,none
9995,2010,6,26.01407,-80.10928,0.1332,Hollywood/Hallendale Beach,,,,none,27.34418,-82.74145,0.1507,none
9996,2010,6,,,,none,,,,none,27.69538,-82.84012,0.1518,none
9997,2010,6,29.60761,-84.98601,0.1427,Cape St. George,,,,none,27.70358,-82.75784,0.1516,none
9999,2010,6,,,,none,29.20969,-83.18484,0.3828,none,29.21167,-83.18599,0.383,none
10016,2010,6,25.55376,-80.31617,0.7372,none,27.80523,-82.79169,0.8526,Mid County Beaches,27.80966,-82.79485,0.853,Mid County Beaches
10017,2010,6,27.85304,-82.83521,0.8538,North County Beaches,,,,none,27.85226,-82.83316,0.8538,North County Beaches
10018,2010,6,,,,none,29.30527,-83.27403,0.8161,none,27.81156,-82.83475,0.8528,Mid County Beaches
10020,2010,6,27.8137,-82.81001,0.8532,Mid County Beaches,,,,none,27.81009,-82.80704,0.853,Mid County Beaches
10021,2010,6,27.8462,-82.83792,0.8536,North County Beaches,27.80515,-82.81958,0.8526,Mid County Beaches,27.84535,-82.84583,0.8537,North County Beaches
10022,2010,6,27.812,-82.79814,0.8529,Mid County Beaches,,,,none,27.80653,-82.83242,0.8538,Mid County Beaches
10023,2010,6,,,,none,27.89197,-82.83706,0.8526,North County Beaches,,,,none
10024,2010,6,,,,none,27.82857,-82.82343,0.8526,Mid County Beaches,,,,none
10025,2010,6,27.79196,-82.78074,0.8531,Mid County Beaches,,,,none,27.78893,-82.79039,0.853,Mid County Beaches
10026,2010,6,30.31777,-87.54139,0.7138,none,30.30823,-87.54476,0.7152,none,30.31691,-87.54284,0.7142,none
10027,2010,6,25.65163,-80.29817,0.7336,none,25.6508,-80.30396,0.7355,none,27.84983,-82.84211,0.8532,North County Beaches
10028,2010,6,30.39438,-86.49313,0.7141,Mid (Okaloosa) County Beaches,30.39762,-86.49136,0.714,Mid (Okaloosa) County Beaches,30.39864,-86.4993,0.7137,Mid (Okaloosa) County Beaches
10029,2010,6,27.80433,-82.79383,0.8529,Mid County Beaches,,,,none,27.80851,-82.80085,0.8532,Mid County Beaches
10030,2010,6,27.8965,-82.84316,0.8536,North County Beaches,27.86512,-82.82552,0.8526,none,27.89641,-82.85071,0.8538,North County Beaches
10031,2010,6,27.8901,-82.83164,0.8536,none,27.85587,-82.82269,0.8526,none,27.88929,-82.8407,0.8538,North County Beaches
10041,2010,6,,,,none,,,,none,27.99429,-82.85749,0.9544,none
10042,2010,6,,,,none,29.2118,-83.23979,0.9133,none,27.98801,-82.83997,0.9547,North County Beaches
10046,2010,6,,,,none,28.07824,-82.83566,0.4822,Honeymoon Island State Park,28.08931,-82.83916,0.4824,Honeymoon Island State Park
10047,2010,6,,,,none,,,,none,28.08899,-82.84454,0.4826,Honeymoon Island State Park
10051,2010,6,,,,none,28.08735,-82.83537,0.4822,Honeymoon Island State Park,,,,none
10052,2010,6,,,,none,,,,none,27.69882,-82.81701,0.4793,none
10054,2010,6,,,,none,28.0734,-82.82037,0.4822,Honeymoon Island State Park,27.84618,-82.90512,0.4835,none
10056,2010,6,,,,none,,,,none,28.04563,-82.84295,0.4823,none
10057,2010,6,25.38758,-80.31382,0.3517,none,25.42003,-80.25034,0.3574,none,25.38651,-80.29865,0.3547,none
10058,2010,6,26.17478,-80.10966,0.4187,Fort Lauderdale Beach,28.08362,-82.82732,0.4822,Honeymoon Island State Park,28.092,-82.83277,0.4824,Honeymoon Island State Park
10059,2010,6,,,,none,29.25462,-83.23771,0.4616,none,28.09535,-82.85827,0.4826,none
10060,2010,6,,,,none,28.1031,-82.8226,0.4822,Honeymoon Island State Park,27.80562,-82.84535,0.4794,none
10061,2010,6,,,,none,28.09203,-82.83041,0.4822,Honeymoon Island State Park,,,,none
10065,2010,6,,,,none,,,,none,28.01329,-80.41898,0.3159,none
10066,2010,6,,,,none,,,,none,27.83927,-82.85785,0.563,North County Beaches
10067,2010,6,,,,none,,,,none,28.14609,-82.83129,0.5665,Anclote Key State Park
10068,2010,6,30.4135,-86.6985,0.4659,none,28.08618,-82.85209,0.5664,Honeymoon Island State Park,30.41255,-86.69653,0.4658,Eglin Air Force Base (Okaloosa - West)
10071,2010,6,,,,none,,,,none,28.14086,-82.83635,0.5666,Anclote Key State Park
10072,2010,6,,,,none,,,,none,27.75389,-82.81807,0.5629,none
10074,2010,6,,,,none,,,,none,27.93753,-82.91153,0.5676,none
10076,2010,6,,,,none,,,,none,28.13527,-82.84409,0.5666,none
10077,2010,6,27.06039,-80.15778,0.4257,none,27.15837,-80.1518,0.4284,St. Lucie Inlet State Park,27.74636,-82.81922,0.5629,none
10078,2010,6,,,,none,,,,none,27.79709,-82.84388,0.563,none
10080,2010,6,29.85846,-85.32866,0.4605,St. Joe Beach,30.00649,-85.58644,0.4663,none,27.79246,-82.8429,0.563,none
10081,2010,6,,,,none,,,,none,27.76033,-82.84263,0.5632,none
10087,2010,6,25.64858,-80.28961,0.3998,none,26.53697,-80.08552,0.3968,none,27.6928,-82.83713,0.4536,none
10088,2010,6,25.43292,-80.331,0.3777,none,25.39923,-80.28395,0.3829,none,27.79451,-82.8534,0.4537,none
10089,2010,6,,,,none,,,,none,28.16331,-82.84061,0.4566,Anclote Key State Park
10100,2010,6,,,,none,28.19749,-82.79904,1.4432,none,28.20477,-82.80119,1.4437,none
10101,2010,6,,,,none,28.19897,-82.77477,1.4432,none,28.2013,-82.78944,1.4443,none
10102,2010,6,,,,none,28.14493,-82.81483,1.4432,none,,,,none
10103,2010,6,,,,none,,,,none,28.04729,-82.85425,1.4432,none
10104,2010,6,24.50603,-82.11895,1.231,none,,,,none,28.21037,-82.84738,1.4488,Anclote Key State Park
10105,2010,6,28.19,-82.79537,1.4432,none,28.19,-82.79537,1.4432,none,28.19728,-82.80096,1.4437,none
10106,2010,6,,,,none,28.22213,-82.83305,1.4471,Anclote Key State Park,28.19656,-82.83958,1.4533,Anclote Key State Park
10107,2010,6,,,,none,28.12695,-82.83766,1.4432,none,28.14101,-82.83584,1.4433,Anclote Key State Park
10108,2010,6,,,,none,,,,none,28.20703,-82.84191,1.452,Anclote Key State Park
10109,2010,6,,,,none,28.1922,-82.79473,1.4432,none,28.19586,-82.79638,1.4437,none
10110,2010,6,28.19376,-82.78465,1.4452,none,,,,none,28.2114,-82.84931,1.457,Anclote Key State Park
10111,2010,6,,,,none,28.12128,-82.84024,1.444,none,,,,none
10112,2010,6,,,,none,,,,none,28.05773,-82.84853,1.4429,Honeymoon Island State Park
10113,2010,6,,,,none,,,,none,28.05086,-82.85745,1.4438,none
10119,2010,6,30.2433,-85.921,0.3603,Panama City Beach,28.23309,-82.79103,0.4423,none,28.24822,-82.79559,0.4424,none
10120,2010,6,,,,none,,,,none,28.4613,-82.7548,0.4449,none
10121,2010,6,,,,none,,,,none,28.2844,-82.78805,0.4427,none
10123,2010,6,,,,none,,,,none,28.50733,-80.46526,0.7469,none
10125,2010,6,,,,none,,,,none,28.50213,-80.47499,0.7469,none
10126,2010,6,29.86232,-85.31259,0.3407,none,30.02045,-85.57349,0.3463,Tyndall Air Force Base,28.29514,-82.79151,0.4182,none
10131,2010,6,28.65307,-82.71121,1.1416,none,28.51971,-82.70195,1.1341,none,28.64686,-82.71244,1.1414,none
10132,2010,6,28.64078,-82.71734,1.1425,none,28.50713,-82.74394,1.1372,none,28.50612,-82.74284,1.1394,none
10133,2010,6,,,,none,28.4994,-82.73411,1.1353,none,,,,none
10134,2010,6,,,,none,28.4843,-82.73496,1.1353,none,28.49168,-82.74132,1.1275,none
10139,2010,6,28.70347,-82.70952,0.2733,none,28.5489,-82.69456,0.2715,none,28.55998,-82.69929,0.2714,none
10148,2010,6,28.74224,-82.75241,0.5807,none,28.64767,-82.70805,0.5755,none,28.79314,-82.70488,0.5799,none
10149,2010,6,28.75598,-82.74207,0.58,none,28.60938,-82.70282,0.5761,none,28.75282,-82.74486,0.5797,none
10150,2010,6,28.69979,-82.74688,0.5798,none,28.64665,-82.71406,0.5767,none,28.69818,-82.74299,0.579,none
10151,2010,6,28.7441,-82.74804,0.5802,none,28.61752,-82.701,0.5755,none,28.74712,-82.74506,0.58,none
10177,2010,6,29.0379,-82.78539,0.6138,none,28.9141,-82.78013,0.61,none,28.9552,-82.80395,0.6129,none
10178,2010,6,28.90245,-82.76788,0.6092,none,28.99283,-82.82098,0.612,none,29.00401,-82.80544,0.6131,none
10179,2010,6,29.03748,-82.79676,0.6134,none,28.80162,-82.78156,0.6001,none,28.95406,-82.80057,0.6115,none
10180,2010,6,28.78087,-82.76396,0.6006,none,28.9958,-82.8017,0.612,none,28.99926,-82.79835,0.6128,none
10235,2010,6,29.45257,-83.29136,0.321,none,29.32734,-83.20773,0.3281,none,29.30276,-83.19618,0.3278,none
10256,2010,6,29.54156,-83.39302,0.244,none,29.41888,-83.26899,0.25,none,29.41268,-83.25979,0.2501,none
10292,2010,6,29.51406,-83.35488,0.0719,none,29.51979,-83.3584,0.0718,none,29.51125,-83.35566,0.0718,none
10329,2010,6,29.99646,-83.81627,0.0724,none,29.88161,-83.78275,0.0745,none,29.94812,-83.80415,0.0737,none
10334,2010,6,29.8011,-85.40863,0.1375,St. Joseph Peninsula State Park,29.74742,-85.31412,0.1372,none,29.84734,-85.36076,0.1379,none
10335,2010,6,30.00671,-83.8489,0.0711,none,29.94839,-83.82587,0.0725,none,29.90114,-83.74883,0.0729,none
10340,2010,6,29.98777,-85.48324,0.0995,none,29.96161,-85.46201,0.0996,Tyndall Air Force Base,29.98794,-85.48779,0.0995,none
10341,2010,6,29.99878,-83.83091,0.1322,none,29.89437,-83.67957,0.1367,none,29.88699,-83.65756,0.1369,none
10342,2010,6,29.99235,-83.75994,0.1313,none,29.89245,-83.68013,0.1367,none,29.88414,-83.65456,0.1369,none
10343,2010,6,29.89962,-83.6584,0.1363,none,29.91765,-83.70302,0.1367,none,29.91146,-83.6961,0.1367,none
10344,2010,6,29.98565,-83.80026,0.133,none,29.8913,-83.67886,0.1365,none,29.89993,-83.68482,0.1365,none
10349,2010,6,30.25595,-85.94606,0.2837,Panama City Beach,29.99217,-85.50963,0.2955,Tyndall Air Force Base,30.00306,-85.53905,0.2954,Tyndall Air Force Base
10350,2010,6,30.28331,-85.99944,0.284,East (Walton) County Beaches,30.25379,-85.96724,0.2835,Panama City Beach,30.0029,-85.55406,0.2959,Tyndall Air Force Base
10351,2010,6,29.98136,-85.51775,0.2947,Tyndall Air Force Base,29.98224,-85.52278,0.2955,Tyndall Air Force Base,30.00612,-85.55705,0.296,Tyndall Air Force Base
10352,2010,6,29.9636,-85.45986,0.2942,Tyndall Air Force Base,29.94781,-85.43848,0.2937,Mexico Beach,29.94788,-85.44666,0.2939,Mexico Beach
10353,2010,6,29.93221,-83.6962,0.3893,none,29.98135,-83.93542,0.3956,none,29.9808,-83.9364,0.3955,none
10354,2010,6,30.00381,-83.83973,0.3833,none,29.98295,-83.95908,0.3956,none,29.94586,-83.74685,0.3931,none
10355,2010,6,29.94497,-83.71672,0.3902,none,29.92235,-83.69496,0.3936,none,29.93989,-83.74174,0.3919,none
10356,2010,6,29.98704,-83.81057,0.3865,none,29.91995,-83.70974,0.3934,none,29.93071,-83.74844,0.3925,none
10357,2010,6,30.00172,-83.83632,0.3831,none,29.90574,-83.68887,0.3934,none,29.91072,-83.70359,0.3933,none
10358,2010,6,29.94789,-83.7011,0.3876,none,29.92954,-83.72876,0.3925,none,29.9576,-83.95209,0.3956,none
10359,2010,6,29.94201,-83.70996,0.3874,none,29.9385,-83.71949,0.3934,none,29.98885,-83.95403,0.3958,none
10360,2010,6,29.96158,-83.74134,0.3888,none,29.92163,-83.70496,0.3934,none,29.94241,-83.74017,0.3917,none
10361,2010,6,29.98706,-83.80369,0.3865,none,29.94259,-83.73375,0.3934,none,29.94899,-83.75238,0.393,none
10362,2010,6,29.94294,-83.71497,0.3922,none,29.92456,-83.70229,0.3936,none,29.93996,-83.74329,0.3927,none
10363,2010,6,29.9466,-83.70537,0.3834,none,29.99759,-84.00021,0.3956,none,29.9453,-83.74285,0.3928,none
10364,2010,6,29.99962,-83.84128,0.3842,none,29.94266,-83.76607,0.3925,none,29.94459,-83.75398,0.3926,none
10365,2010,6,30.01445,-83.84889,0.3809,none,29.92145,-83.70563,0.3934,none,29.95043,-83.89205,0.3958,none
10366,2010,6,29.99142,-83.80532,0.3802,none,29.95156,-83.77316,0.3925,none,29.94995,-83.7521,0.3928,none
10367,2010,6,29.94272,-83.71529,0.3882,none,29.92684,-83.70391,0.3934,none,29.93725,-83.73895,0.3925,none
10368,2010,6,29.94275,-83.71311,0.3877,none,29.92395,-83.69969,0.3936,none,29.93886,-83.74617,0.3924,none
10369,2010,6,29.93641,-83.70553,0.4669,none,29.92967,-83.69471,0.4669,none,29.9364,-83.70317,0.4668,none
10370,2010,6,30.00315,-83.84404,0.065,none,29.97788,-83.85513,0.0667,none,29.98208,-83.84757,0.0665,none
10371,2010,6,29.9368,-83.69783,0.0531,none,29.96698,-83.80776,0.0535,none,29.96397,-83.79729,0.0535,none
10372,2010,6,29.98572,-83.7961,0.1372,none,29.98696,-83.78048,0.1373,none,29.98429,-83.80127,0.1372,none
